0.000000,0.400000,0.400000
0.010000,0.412159,0.425728
0.020000,0.424647,0.453068
0.030000,0.437478,0.482110
0.040000,0.450663,0.512950
0.050000,0.464219,0.545686
0.060000,0.478162,0.580420
0.070000,0.492509,0.617257
0.080000,0.507280,0.656305
0.090000,0.522496,0.697676
0.100000,0.538179,0.741481
0.110000,0.554355,0.787837
0.120000,0.571049,0.836860
0.130000,0.588292,0.888668
0.140000,0.606114,0.943378
0.150000,0.624551,1.001107
0.160000,0.643637,1.061973
0.170000,0.663412,1.126089
0.180000,0.683920,1.193567
0.190000,0.705203,1.264514
0.200000,0.727311,1.339033
0.210000,0.750295,1.417221
0.220000,0.774209,1.499166
0.230000,0.799110,1.584952
0.240000,0.825058,1.674650
0.250000,0.852118,1.768323
0.260000,0.880355,1.866022
0.270000,0.909838,1.967786
0.280000,0.940639,2.073643
0.290000,0.972832,2.183605
0.300000,1.006493,2.297671
0.310000,1.041698,2.415827
0.320000,1.078525,2.538045
0.330000,1.117052,2.664280
0.340000,1.157356,2.794477
0.350000,1.199515,2.928566
0.360000,1.243601,3.066464
0.370000,1.289686,3.208079
0.380000,1.337836,3.353306
0.390000,1.388112,3.502032
0.400000,1.440568,3.654137
0.410000,1.495251,3.809493
0.420000,1.552199,3.967968
0.430000,1.611438,4.129426
0.440000,1.672985,4.293727
0.450000,1.736843,4.460733
0.460000,1.803002,4.630301
0.470000,1.871438,4.802289
0.480000,1.942112,4.976556
0.490000,2.014971,5.152962
0.500000,2.089947,5.331363
0.510000,2.166954,5.511618
0.520000,2.245896,5.693585
0.530000,2.326660,5.877117
0.540000,2.409122,6.062069
0.550000,2.493146,6.248287
0.560000,2.578584,6.435617
0.570000,2.665282,6.623897
0.580000,2.753079,6.812960
0.590000,2.841806,7.002631
0.600000,2.931293,7.192730
0.610000,3.021368,7.383067
0.620000,3.111857,7.573449
0.630000,3.202589,7.763673
0.640000,3.293397,7.953532
0.650000,3.384115,8.142812
0.660000,3.474584,8.331299
0.670000,3.564651,8.518773
0.680000,3.654169,8.705015
0.690000,3.742998,8.889807
0.700000,3.831007,9.072932
0.710000,3.918073,9.254178
0.720000,4.004079,9.433339
0.730000,4.088920,9.610214
0.740000,4.172495,9.784612
0.750000,4.254714,9.956352
0.760000,4.335496,10.125264
0.770000,4.414765,10.291189
0.780000,4.492455,10.453981
0.790000,4.568508,10.613506
0.800000,4.642872,10.769646
0.810000,4.715503,10.922294
0.820000,4.786365,11.071360
0.830000,4.855426,11.216767
