1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.52	100	1.52	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.53	100	1.53	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.54	100	1.54	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.55	100	1.55	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.56	100	1.56	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.57	100	1.57	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.58	100	1.58	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.59	100	1.59	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.6	100	1.6	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
1.61	100	1.61	100
