0.000000, 100.000000,100.000000 
0.017948,99.000000,100.000000
0.048052,98.000000,100.000000
0.232886,98.000000,99.000000
0.294181,98.000000,98.000000
0.370286,98.000000,97.000000
0.452718,98.000000,96.000000
0.497566,97.000000,96.000000
0.728305,97.000000,95.000000
0.823933,97.000000,94.000000
0.873273,97.000000,93.000000
1.096372,97.000000,92.000000
1.419190,97.000000,91.000000
1.629909,97.000000,90.000000
1.633021,96.000000,90.000000
1.669812,96.000000,89.000000
1.711797,96.000000,88.000000
1.794129,96.000000,87.000000
1.837546,96.000000,86.000000
1.865663,96.000000,85.000000
1.900031,96.000000,84.000000
1.971530,96.000000,83.000000
2.012938,96.000000,82.000000
2.024817,95.000000,82.000000
2.203310,95.000000,81.000000
2.249916,94.000000,81.000000
2.725329,94.000000,80.000000
2.807722,93.000000,80.000000
2.854826,92.000000,80.000000
2.876068,91.000000,80.000000
3.033890,90.000000,80.000000
3.036186,89.000000,80.000000
3.185650,88.000000,80.000000
3.245547,88.000000,79.000000
3.806371,87.000000,79.000000
3.852421,86.000000,79.000000
3.946902,86.000000,78.000000
3.963819,85.000000,78.000000
4.006274,85.000000,77.000000
4.159630,84.000000,77.000000
4.470044,84.000000,76.000000
4.821734,83.000000,76.000000
4.968383,83.000000,75.000000
4.970822,83.000000,74.000000
5.101336,83.000000,73.000000
5.369773,83.000000,72.000000
5.477512,83.000000,71.000000
6.081430,82.000000,71.000000
6.192133,81.000000,71.000000
6.569729,80.000000,71.000000
6.820275,79.000000,71.000000
7.026772,79.000000,70.000000
7.158800,78.000000,70.000000
7.828790,78.000000,69.000000
7.943782,77.000000,69.000000
8.377291,77.000000,68.000000
8.749075,76.000000,68.000000
9.181156,76.000000,67.000000
9.364953,76.000000,66.000000
9.387000,75.000000,66.000000
9.519925,75.000000,65.000000
9.565823,75.000000,64.000000
9.734208,75.000000,63.000000
9.878339,75.000000,62.000000
9.968421,75.000000,61.000000
10.668446,74.000000,61.000000
10.904718,73.000000,61.000000
10.965912,73.000000,60.000000
11.143625,73.000000,59.000000
11.181323,72.000000,59.000000
11.282657,71.000000,59.000000
11.551404,70.000000,59.000000
11.623393,69.000000,59.000000
11.753269,68.000000,59.000000
11.943845,68.000000,58.000000
12.148486,67.000000,58.000000
12.430736,67.000000,57.000000
12.482019,67.000000,56.000000
12.656140,66.000000,56.000000
12.690347,66.000000,55.000000
12.993303,65.000000,55.000000
13.875926,65.000000,54.000000
14.629434,65.000000,53.000000
14.969230,65.000000,52.000000
15.213641,64.000000,52.000000
15.334039,64.000000,51.000000
15.606809,64.000000,50.000000
15.623358,64.000000,49.000000
15.787332,63.000000,49.000000
15.863102,62.000000,49.000000
15.992429,61.000000,49.000000
16.120354,61.000000,48.000000
16.394837,61.000000,47.000000
16.485496,61.000000,46.000000
16.548671,60.000000,46.000000
16.657098,60.000000,45.000000
17.189725,59.000000,45.000000
18.038026,58.000000,45.000000
18.090310,57.000000,45.000000
18.117742,57.000000,44.000000
18.357064,56.000000,44.000000
19.068215,56.000000,43.000000
19.209817,56.000000,42.000000
19.212183,56.000000,41.000000
19.527300,55.000000,41.000000
19.854966,55.000000,40.000000
19.979472,54.000000,40.000000
20.152245,53.000000,40.000000
20.418087,53.000000,39.000000
20.692197,53.000000,38.000000
21.409008,52.000000,38.000000
21.852969,51.000000,38.000000
22.528488,50.000000,38.000000
22.789495,49.000000,38.000000
22.913252,48.000000,38.000000
23.087465,48.000000,37.000000
24.617759,48.000000,36.000000
25.010057,47.000000,36.000000
25.982332,46.000000,36.000000
26.688783,46.000000,35.000000
27.320373,46.000000,34.000000
27.575034,45.000000,34.000000
29.038366,44.000000,34.000000
29.655697,43.000000,34.000000
30.031923,42.000000,34.000000
30.502678,41.000000,34.000000
33.101827,40.000000,34.000000
34.492251,39.000000,34.000000
35.080982,38.000000,34.000000
35.894603,37.000000,34.000000
36.381511,37.000000,33.000000
36.937367,36.000000,33.000000
37.502982,36.000000,32.000000
39.018716,36.000000,31.000000
41.675477,36.000000,30.000000
42.273074,36.000000,29.000000
43.300484,35.000000,29.000000
43.406856,34.000000,29.000000
43.705179,34.000000,28.000000
44.227577,33.000000,28.000000
44.985200,32.000000,28.000000
46.175023,32.000000,27.000000
47.180488,32.000000,26.000000
49.208912,32.000000,25.000000
49.278711,31.000000,25.000000
50.097907,31.000000,24.000000
51.163662,31.000000,23.000000
57.774362,31.000000,22.000000
59.081985,31.000000,21.000000
62.239026,31.000000,20.000000
64.319095,31.000000,19.000000
66.191485,31.000000,18.000000
66.874445,31.000000,17.000000
70.847082,31.000000,16.000000
72.770287,31.000000,15.000000
78.386554,30.000000,15.000000
79.918998,29.000000,15.000000
83.661555,28.000000,15.000000
83.701363,28.000000,14.000000
85.033800,28.000000,13.000000
89.430309,28.000000,12.000000
90.248882,27.000000,12.000000
92.050286,26.000000,12.000000
101.998858,25.000000,12.000000
104.039913,24.000000,12.000000
105.212298,24.000000,11.000000
109.253570,24.000000,10.000000
114.685532,24.000000,9.000000
115.602573,23.000000,9.000000
117.966439,22.000000,9.000000
123.423912,21.000000,9.000000
127.098417,20.000000,9.000000
127.685733,20.000000,8.000000
130.592103,20.000000,7.000000
139.391031,20.000000,6.000000
147.459151,20.000000,5.000000
152.307282,19.000000,5.000000
178.171845,18.000000,5.000000
184.863319,17.000000,5.000000
205.634079,16.000000,5.000000
208.254351,15.000000,5.000000
213.557049,14.000000,5.000000
223.506892,13.000000,5.000000
227.257988,13.000000,4.000000
246.056378,13.000000,3.000000
315.238093,13.000000,2.000000
