0.000000, 500.000000, 20.000000
0.000156,500.000000,21.000000
0.001432,501.000000,21.000000
0.003418,500.000000,21.000000
0.003473,499.000000,21.000000
0.003915,500.000000,21.000000
0.004021,501.000000,21.000000
0.004085,502.000000,21.000000
0.004674,502.000000,22.000000
0.005470,503.000000,22.000000
0.005662,502.000000,22.000000
0.005753,501.000000,22.000000
0.005942,501.000000,23.000000
0.006425,502.000000,23.000000
0.006517,503.000000,23.000000
0.006536,504.000000,23.000000
0.007293,505.000000,23.000000
0.007622,506.000000,23.000000
0.007771,507.000000,23.000000
0.009060,508.000000,23.000000
0.009813,507.000000,23.000000
0.010139,508.000000,23.000000
0.010150,509.000000,23.000000
0.010209,510.000000,23.000000
0.010487,511.000000,23.000000
0.010797,512.000000,23.000000
0.011075,511.000000,23.000000
0.011105,512.000000,23.000000
0.011390,513.000000,23.000000
0.011568,512.000000,23.000000
0.011601,511.000000,23.000000
0.011757,512.000000,23.000000
0.011923,511.000000,23.000000
0.012128,512.000000,23.000000
0.012345,513.000000,23.000000
0.012477,512.000000,23.000000
0.012538,511.000000,23.000000
0.013024,512.000000,23.000000
0.014260,511.000000,23.000000
0.014410,512.000000,23.000000
0.014901,512.000000,24.000000
0.015023,511.000000,24.000000
0.015849,510.000000,24.000000
0.015941,511.000000,24.000000
0.016195,512.000000,24.000000
0.016654,513.000000,24.000000
0.016657,513.000000,25.000000
0.016816,514.000000,25.000000
0.016821,515.000000,25.000000
0.017131,516.000000,25.000000
0.017999,515.000000,25.000000
0.018588,516.000000,25.000000
0.018614,517.000000,25.000000
0.019063,518.000000,25.000000
0.019139,517.000000,25.000000
0.019243,518.000000,25.000000
0.020278,519.000000,25.000000
0.020344,520.000000,25.000000
0.020818,521.000000,25.000000
0.021150,522.000000,25.000000
0.021161,522.000000,26.000000
0.021286,523.000000,26.000000
0.021408,524.000000,26.000000
0.021481,525.000000,26.000000
0.021546,526.000000,26.000000
0.021987,527.000000,26.000000
0.022483,526.000000,26.000000
0.022728,527.000000,26.000000
0.023194,526.000000,26.000000
0.023227,527.000000,26.000000
0.023418,528.000000,26.000000
0.023726,527.000000,26.000000
0.024047,526.000000,26.000000
0.024141,527.000000,26.000000
0.024212,526.000000,26.000000
0.024481,527.000000,26.000000
0.024819,528.000000,26.000000
0.025035,529.000000,26.000000
0.025089,530.000000,26.000000
0.025178,531.000000,26.000000
0.025505,532.000000,26.000000
0.025631,531.000000,26.000000
0.026635,530.000000,26.000000
0.027492,531.000000,26.000000
0.027837,532.000000,26.000000
0.027852,533.000000,26.000000
0.027877,534.000000,26.000000
0.028167,534.000000,27.000000
0.028490,535.000000,27.000000
0.028668,536.000000,27.000000
0.029007,535.000000,27.000000
0.029291,536.000000,27.000000
0.029472,537.000000,27.000000
0.029703,538.000000,27.000000
0.029717,538.000000,28.000000
0.029838,538.000000,29.000000
0.029912,539.000000,29.000000
0.030220,538.000000,29.000000
0.030519,539.000000,29.000000
0.030827,540.000000,29.000000
0.030883,541.000000,29.000000
0.031240,541.000000,30.000000
0.031707,542.000000,30.000000
0.032026,541.000000,30.000000
0.032439,542.000000,30.000000
0.032638,541.000000,30.000000
0.032801,540.000000,30.000000
0.033126,541.000000,30.000000
0.033230,540.000000,30.000000
0.033427,541.000000,30.000000
0.033466,540.000000,30.000000
0.033743,541.000000,30.000000
0.034036,542.000000,30.000000
0.034862,543.000000,30.000000
0.036109,544.000000,30.000000
0.037107,543.000000,30.000000
0.037429,542.000000,30.000000
0.037504,543.000000,30.000000
0.037587,544.000000,30.000000
0.037879,545.000000,30.000000
0.038454,546.000000,30.000000
0.038472,547.000000,30.000000
0.038544,548.000000,30.000000
0.038577,549.000000,30.000000
0.038660,548.000000,30.000000
0.038768,547.000000,30.000000
0.038838,546.000000,30.000000
0.039107,545.000000,30.000000
0.039107,544.000000,30.000000
0.039144,543.000000,30.000000
0.039261,542.000000,30.000000
0.039320,541.000000,30.000000
0.039987,542.000000,30.000000
0.040104,541.000000,30.000000
0.040257,542.000000,30.000000
0.040586,541.000000,30.000000
0.041530,541.000000,31.000000
0.041669,542.000000,31.000000
0.041782,541.000000,31.000000
0.041931,540.000000,31.000000
0.042085,541.000000,31.000000
0.042443,540.000000,31.000000
0.042760,541.000000,31.000000
0.042815,540.000000,31.000000
0.042861,539.000000,31.000000
0.042885,538.000000,31.000000
0.042894,537.000000,31.000000
0.042951,538.000000,31.000000
0.043106,539.000000,31.000000
0.043501,540.000000,31.000000
0.043518,541.000000,31.000000
0.043626,542.000000,31.000000
0.043655,543.000000,31.000000
0.044413,544.000000,31.000000
0.044789,545.000000,31.000000
0.045091,544.000000,31.000000
0.045127,545.000000,31.000000
0.045251,546.000000,31.000000
0.045447,547.000000,31.000000
0.045585,546.000000,31.000000
0.045694,547.000000,31.000000
0.045862,548.000000,31.000000
0.046120,547.000000,31.000000
0.046150,548.000000,31.000000
0.046188,547.000000,31.000000
0.046206,548.000000,31.000000
0.046300,547.000000,31.000000
0.046429,546.000000,31.000000
0.046586,545.000000,31.000000
0.046892,544.000000,31.000000
0.046904,545.000000,31.000000
0.046961,544.000000,31.000000
0.047177,543.000000,31.000000
0.047467,544.000000,31.000000
0.047550,544.000000,32.000000
0.048159,543.000000,32.000000
0.048546,542.000000,32.000000
0.049199,541.000000,32.000000
0.049428,542.000000,32.000000
0.049552,542.000000,31.000000
0.049964,543.000000,31.000000
0.050147,542.000000,31.000000
0.050180,543.000000,31.000000
0.050207,544.000000,31.000000
0.050321,543.000000,31.000000
0.050617,542.000000,31.000000
0.050687,541.000000,31.000000
0.050897,540.000000,31.000000
0.050979,539.000000,31.000000
0.051811,540.000000,31.000000
0.051832,541.000000,31.000000
0.052003,542.000000,31.000000
0.052402,543.000000,31.000000
0.052726,544.000000,31.000000
0.053147,545.000000,31.000000
0.053793,546.000000,31.000000
0.053942,547.000000,31.000000
0.054076,548.000000,31.000000
0.054613,549.000000,31.000000
0.055415,548.000000,31.000000
0.055457,549.000000,31.000000
0.055752,548.000000,31.000000
0.055791,549.000000,31.000000
0.056247,550.000000,31.000000
0.056543,549.000000,31.000000
0.056635,550.000000,31.000000
0.056890,549.000000,31.000000
0.057019,548.000000,31.000000
0.057391,547.000000,31.000000
0.057435,547.000000,32.000000
0.057811,548.000000,32.000000
0.058251,549.000000,32.000000
0.058288,548.000000,32.000000
0.058679,549.000000,32.000000
0.058949,550.000000,32.000000
0.059435,551.000000,32.000000
0.059512,550.000000,32.000000
0.059624,550.000000,33.000000
0.059634,549.000000,33.000000
0.059737,548.000000,33.000000
0.059893,549.000000,33.000000
0.060222,548.000000,33.000000
0.060334,547.000000,33.000000
0.060389,546.000000,33.000000
0.060459,547.000000,33.000000
0.060529,548.000000,33.000000
0.060771,549.000000,33.000000
0.061030,550.000000,33.000000
0.061035,551.000000,33.000000
0.061233,552.000000,33.000000
0.061268,551.000000,33.000000
0.061287,550.000000,33.000000
0.061371,549.000000,33.000000
0.061423,550.000000,33.000000
0.061844,551.000000,33.000000
0.062204,550.000000,33.000000
0.062295,551.000000,33.000000
0.062323,550.000000,33.000000
0.062370,551.000000,33.000000
0.062707,551.000000,34.000000
0.063086,550.000000,34.000000
0.063781,549.000000,34.000000
0.063804,550.000000,34.000000
0.063880,549.000000,34.000000
0.063967,548.000000,34.000000
0.064119,547.000000,34.000000
0.064265,548.000000,34.000000
0.064297,548.000000,35.000000
0.064765,549.000000,35.000000
0.064922,549.000000,34.000000
0.064936,550.000000,34.000000
0.064983,551.000000,34.000000
0.064987,551.000000,35.000000
0.064997,551.000000,36.000000
0.065185,552.000000,36.000000
0.065282,551.000000,36.000000
0.065318,552.000000,36.000000
0.066323,553.000000,36.000000
0.066440,553.000000,37.000000
0.066879,552.000000,37.000000
0.066993,551.000000,37.000000
0.067023,552.000000,37.000000
0.067182,553.000000,37.000000
0.067865,554.000000,37.000000
0.068150,555.000000,37.000000
0.068289,554.000000,37.000000
0.068611,554.000000,38.000000
0.069136,555.000000,38.000000
0.069254,554.000000,38.000000
0.069267,555.000000,38.000000
0.069517,556.000000,38.000000
0.069686,557.000000,38.000000
0.069699,557.000000,39.000000
0.070405,557.000000,40.000000
0.070556,556.000000,40.000000
0.071495,555.000000,40.000000
0.071756,556.000000,40.000000
0.072293,555.000000,40.000000
0.072540,556.000000,40.000000
0.072882,557.000000,40.000000
0.073143,558.000000,40.000000
0.073174,558.000000,41.000000
0.073418,559.000000,41.000000
0.073658,558.000000,41.000000
0.073829,559.000000,41.000000
0.073975,560.000000,41.000000
0.074033,559.000000,41.000000
0.074102,560.000000,41.000000
0.074210,561.000000,41.000000
0.074290,562.000000,41.000000
0.074755,563.000000,41.000000
0.074900,564.000000,41.000000
0.075204,563.000000,41.000000
0.075241,562.000000,41.000000
0.075246,561.000000,41.000000
0.075320,562.000000,41.000000
0.075607,562.000000,42.000000
0.075691,563.000000,42.000000
0.075716,564.000000,42.000000
0.075897,565.000000,42.000000
0.076041,564.000000,42.000000
0.076237,564.000000,43.000000
0.076389,563.000000,43.000000
0.076744,562.000000,43.000000
0.076789,563.000000,43.000000
0.076879,564.000000,43.000000
0.077070,563.000000,43.000000
0.077308,562.000000,43.000000
0.077357,561.000000,43.000000
0.078142,560.000000,43.000000
0.078160,559.000000,43.000000
0.078254,560.000000,43.000000
0.078673,559.000000,43.000000
0.079002,560.000000,43.000000
0.079436,559.000000,43.000000
0.079445,559.000000,44.000000
0.079557,558.000000,44.000000
0.079669,557.000000,44.000000
0.079799,558.000000,44.000000
0.080134,559.000000,44.000000
0.080265,559.000000,45.000000
0.080312,558.000000,45.000000
0.080404,559.000000,45.000000
0.080433,558.000000,45.000000
0.080699,559.000000,45.000000
0.080772,558.000000,45.000000
0.080792,559.000000,45.000000
0.080868,558.000000,45.000000
0.080910,557.000000,45.000000
0.080930,556.000000,45.000000
0.081064,555.000000,45.000000
0.081332,554.000000,45.000000
0.081507,553.000000,45.000000
0.081848,554.000000,45.000000
0.082011,553.000000,45.000000
0.082056,554.000000,45.000000
0.082170,553.000000,45.000000
0.082527,552.000000,45.000000
0.082636,553.000000,45.000000
0.082884,552.000000,45.000000
0.082925,551.000000,45.000000
0.082927,550.000000,45.000000
0.083280,550.000000,46.000000
0.083572,551.000000,46.000000
0.084045,552.000000,46.000000
0.084212,553.000000,46.000000
0.084217,554.000000,46.000000
0.084571,555.000000,46.000000
0.084655,554.000000,46.000000
